SaleID,Date,CustomerID,ProductID,Quantity,Price,SalesAmount
3768,2023-01-18,41,29,4,317.99,1271.96
3769,2024-09-01,183,3,4,164.99,659.96
3770,2024-12-12,5,9,7,129.63,907.41
3771,2023-04-09,187,11,7,153.93,1077.51
3772,2023-06-18,80,11,2,153.93,307.86
3773,2024-09-25,18,25,7,382.0,2674.0
3774,2024-11-07,177,22,2,492.9,985.8
3775,2023-11-03,82,42,4,324.36,1297.44
3776,2023-02-06,65,46,1,468.68,468.68
3777,2023-01-29,83,9,5,129.63,648.15
3778,2024-02-23,182,20,1,76.72,76.72
3779,2023-10-14,189,21,4,247.28,989.12
3780,2023-01-21,136,10,9,251.14,2260.2599999999998
3781,2024-03-01,131,22,8,492.9,3943.2
3782,2023-01-09,25,29,6,317.99,1907.94
3783,2024-07-28,69,9,8,129.63,1037.04
3784,2023-08-12,183,5,5,352.99,1764.95
3785,2023-01-30,168,40,7,258.49,1809.43
3786,2024-03-05,82,11,8,153.93,1231.44
3787,2023-10-18,178,1,7,172.12,1204.8400000000001
3788,2024-12-11,117,42,4,324.36,1297.44
3789,2024-02-02,95,1,5,172.12,860.6
3790,2023-07-20,33,39,6,13.21,79.26
3791,2024-06-01,111,46,6,468.68,2812.08
3792,2023-07-18,146,5,9,352.99,3176.91
3793,2024-10-22,125,49,2,61.17,122.34
3794,2023-10-01,185,22,6,492.9,2957.3999999999996
3795,2024-02-06,16,26,3,122.63,367.89
3796,2023-02-06,80,6,2,185.0,370.0
3797,2023-11-08,38,32,6,49.69,298.14
3798,2024-08-30,169,48,4,173.83,695.32
3799,2024-08-11,135,11,5,153.93,769.6500000000001
3800,2023-06-13,78,10,5,251.14,1255.6999999999998
3801,2023-06-15,181,47,3,73.07,219.20999999999998
3802,2024-08-19,63,39,4,13.21,52.84
3803,2024-11-10,112,34,3,163.79,491.37
3804,2023-03-11,89,31,7,270.21,1891.4699999999998
3805,2023-11-25,160,12,1,146.0,146.0
3806,2023-09-04,38,44,6,347.01,2082.06
3807,2024-09-27,150,16,4,30.48,121.92
3808,2023-03-02,144,38,1,340.39,340.39
3809,2023-06-04,52,3,1,164.99,164.99
3810,2024-07-03,29,2,5,471.74,2358.7
3811,2023-02-07,144,5,5,352.99,1764.95
3812,2023-12-26,76,11,7,153.93,1077.51
3813,2023-11-19,145,25,4,382.0,1528.0
3814,2023-09-02,64,35,9,97.33,875.97
3815,2023-10-16,91,35,4,97.33,389.32
3816,2024-01-22,89,22,7,492.9,3450.2999999999997
3817,2023-04-28,13,37,5,297.49,1487.45
3818,2024-02-22,72,22,5,492.9,2464.5
3819,2024-08-10,184,11,6,153.93,923.58
3820,2024-07-08,5,32,8,49.69,397.52
3821,2023-04-23,12,35,5,97.33,486.65
3822,2023-04-19,169,31,3,270.21,810.6299999999999
3823,2023-07-15,3,45,6,196.43,1178.58
3824,2023-09-21,33,8,2,481.41,962.82
3825,2023-10-26,121,20,8,76.72,613.76
3826,2024-05-11,50,42,8,324.36,2594.88
3827,2023-02-11,184,34,3,163.79,491.37
3828,2023-01-26,137,4,8,261.8,2094.4
3829,2023-10-14,178,18,9,454.59,4091.31
3830,2024-05-23,29,4,5,261.8,1309.0
3831,2023-05-22,39,20,5,76.72,383.6
3832,2024-04-13,91,9,6,129.63,777.78
3833,2023-07-09,100,16,7,30.48,213.36
3834,2024-10-08,173,26,3,122.63,367.89
3835,2024-10-15,17,38,5,340.39,1701.9499999999998
3836,2023-08-06,56,25,1,382.0,382.0
3837,2023-06-17,46,4,5,261.8,1309.0
3838,2023-10-28,67,41,4,117.12,468.48
3839,2023-06-25,197,45,1,196.43,196.43
3840,2024-05-05,142,41,7,117.12,819.84
3841,2024-08-26,67,38,1,340.39,340.39
3842,2024-05-06,23,19,8,123.58,988.64
3843,2024-08-24,94,14,2,306.73,613.46
3844,2023-10-17,189,21,5,247.28,1236.4
3845,2023-04-25,151,15,6,253.83,1522.98
3846,2024-06-22,155,3,9,164.99,1484.91
3847,2023-09-21,54,37,7,297.49,2082.4300000000003
3848,2024-05-05,138,50,6,462.72,2776.32
3849,2023-07-17,77,46,5,468.68,2343.4
3850,2023-03-01,16,16,6,30.48,182.88
3851,2024-12-25,41,14,4,306.73,1226.92
3852,2023-04-25,98,9,1,129.63,129.63
3853,2024-12-22,183,47,9,73.07,657.6299999999999
3854,2024-12-14,128,7,5,486.03,2430.1499999999996
3855,2024-08-02,61,14,8,306.73,2453.84
3856,2024-04-26,86,6,7,185.0,1295.0
3857,2024-02-26,118,21,8,247.28,1978.24
3858,2024-09-24,100,15,1,253.83,253.83
3859,2023-07-31,49,8,9,481.41,4332.6900000000005
3860,2023-12-08,180,34,1,163.79,163.79
3861,2024-03-28,2,40,3,258.49,775.47
3862,2023-10-28,120,1,8,172.12,1376.96
3863,2023-11-09,178,32,1,49.69,49.69
3864,2023-08-30,123,49,1,61.17,61.17
3865,2024-02-16,86,5,6,352.99,2117.94
3866,2024-09-12,171,30,5,318.6,1593.0
3867,2023-05-28,77,22,6,492.9,2957.3999999999996
3868,2024-11-13,136,20,3,76.72,230.16
3869,2024-05-18,59,16,6,30.48,182.88
3870,2024-08-23,193,7,2,486.03,972.06
3871,2024-02-11,12,7,8,486.03,3888.24
3872,2024-07-23,4,50,6,462.72,2776.32
3873,2023-01-12,117,50,4,462.72,1850.88
3874,2024-08-20,95,2,4,471.74,1886.96
3875,2023-01-30,125,47,7,73.07,511.48999999999995
3876,2024-10-11,41,14,3,306.73,920.19
3877,2024-12-25,123,31,3,270.21,810.6299999999999
3878,2023-08-03,7,50,6,462.72,2776.32
3879,2023-06-03,69,41,9,117.12,1054.08
3880,2024-07-12,69,14,1,306.73,306.73
3881,2023-07-04,81,5,5,352.99,1764.95
3882,2024-09-23,30,11,1,153.93,153.93
3883,2023-03-17,73,40,1,258.49,258.49
3884,2023-04-02,6,5,3,352.99,1058.97
3885,2024-12-15,89,29,3,317.99,953.97
3886,2024-05-06,147,11,4,153.93,615.72
3887,2024-09-10,66,5,3,352.99,1058.97
3888,2023-08-25,10,49,6,61.17,367.02
3889,2024-05-08,144,32,4,49.69,198.76
3890,2024-03-09,37,36,8,25.18,201.44
3891,2024-03-16,77,15,1,253.83,253.83
3892,2024-05-13,77,19,8,123.58,988.64
3893,2024-02-25,32,22,1,492.9,492.9
3894,2023-11-10,47,34,1,163.79,163.79
3895,2023-07-21,110,17,7,142.93,1000.51
3896,2024-07-15,200,12,1,146.0,146.0
3897,2023-06-15,171,25,9,382.0,3438.0
3898,2024-05-20,120,17,8,142.93,1143.44
3899,2023-06-20,164,10,1,251.14,251.14
3900,2024-04-01,154,28,2,187.05,374.1
3901,2024-06-29,10,18,2,454.59,909.18
3902,2023-06-09,159,18,2,454.59,909.18
3903,2023-02-13,97,45,6,196.43,1178.58
3904,2023-04-06,157,32,4,49.69,198.76
3905,2024-03-18,5,14,8,306.73,2453.84
3906,2024-09-12,77,16,1,30.48,30.48
3907,2023-02-02,1,50,4,462.72,1850.88
3908,2024-06-19,131,18,5,454.59,2272.95
3909,2023-09-07,67,16,9,30.48,274.32
3910,2023-12-16,199,17,5,142.93,714.6500000000001
3911,2024-11-09,163,7,3,486.03,1458.09
3912,2023-08-31,15,12,4,146.0,584.0
3913,2023-12-06,195,34,7,163.79,1146.53
3914,2023-01-10,93,10,1,251.14,251.14
3915,2023-03-01,30,5,6,352.99,2117.94
3916,2023-07-08,103,21,8,247.28,1978.24
3917,2023-01-21,82,3,1,164.99,164.99
3918,2024-04-05,75,19,8,123.58,988.64
3919,2023-11-08,171,45,7,196.43,1375.01
3920,2024-02-05,60,44,1,347.01,347.01
3921,2023-05-08,40,35,9,97.33,875.97
3922,2023-08-05,193,6,3,185.0,555.0
3923,2024-04-29,157,14,2,306.73,613.46
3924,2024-12-05,74,4,7,261.8,1832.6000000000001
3925,2023-02-06,121,45,3,196.43,589.29
3926,2024-10-11,147,18,1,454.59,454.59
3927,2024-02-26,3,29,3,317.99,953.97
3928,2024-02-16,36,35,6,97.33,583.98
3929,2024-01-01,43,38,3,340.39,1021.17
3930,2023-02-20,143,16,5,30.48,152.4
3931,2023-03-07,169,20,9,76.72,690.48
3932,2024-03-14,115,24,7,337.71,2363.97
3933,2023-09-06,109,35,2,97.33,194.66
3934,2024-10-31,90,44,1,347.01,347.01
3935,2023-10-24,164,19,7,123.58,865.06
3936,2023-04-15,84,4,4,261.8,1047.2
3937,2024-06-05,77,33,7,418.47,2929.29
3938,2023-08-03,161,2,6,471.74,2830.44
3939,2024-01-19,5,13,7,23.26,162.82000000000002
3940,2024-05-24,78,45,4,196.43,785.72
3941,2024-10-19,91,30,3,318.6,955.8000000000001
3942,2024-08-01,87,34,5,163.79,818.9499999999999
3943,2024-05-08,14,30,3,318.6,955.8000000000001
3944,2024-05-11,104,24,3,337.71,1013.1299999999999
3945,2024-11-21,196,48,4,173.83,695.32
3946,2023-08-04,83,44,8,347.01,2776.08
3947,2023-01-01,175,33,2,418.47,836.94
3948,2023-07-18,54,41,4,117.12,468.48
3949,2023-06-09,132,49,3,61.17,183.51
3950,2024-04-28,95,10,7,251.14,1757.98
3951,2024-04-07,9,18,2,454.59,909.18
3952,2024-03-09,53,19,1,123.58,123.58
3953,2023-01-12,77,7,1,486.03,486.03
3954,2024-06-16,60,19,6,123.58,741.48
3955,2023-08-25,46,24,3,337.71,1013.1299999999999
3956,2024-04-30,54,15,7,253.83,1776.8100000000002
3957,2024-02-11,74,41,8,117.12,936.96
3958,2023-09-08,112,42,5,324.36,1621.8000000000002
3959,2023-04-09,95,23,5,124.82,624.0999999999999
3960,2023-03-10,165,4,2,261.8,523.6
3961,2024-08-30,23,38,8,340.39,2723.12
3962,2024-11-01,27,4,1,261.8,261.8
3963,2024-04-19,70,5,9,352.99,3176.91
3964,2023-03-17,194,41,1,117.12,117.12
3965,2023-10-21,109,44,1,347.01,347.01
3966,2024-06-16,189,23,1,124.82,124.82
3967,2024-07-23,77,40,7,258.49,1809.43
3968,2023-03-28,179,37,4,297.49,1189.96
3969,2023-01-01,50,11,7,153.93,1077.51
3970,2024-06-03,124,11,5,153.93,769.6500000000001
3971,2023-09-18,19,13,7,23.26,162.82000000000002
3972,2023-07-05,1,14,7,306.73,2147.11
3973,2023-01-10,40,8,4,481.41,1925.64
3974,2024-01-30,160,25,2,382.0,764.0
3975,2024-09-13,22,18,8,454.59,3636.72
3976,2024-11-30,112,44,2,347.01,694.02
3977,2024-02-17,194,44,9,347.01,3123.09
3978,2024-01-11,40,18,5,454.59,2272.95
3979,2023-03-04,38,10,9,251.14,2260.2599999999998
3980,2024-02-05,48,7,9,486.03,4374.2699999999995
3981,2023-10-05,183,50,8,462.72,3701.76
3982,2024-03-19,75,44,8,347.01,2776.08
3983,2023-10-11,183,14,4,306.73,1226.92
3984,2023-06-25,179,15,4,253.83,1015.32
3985,2023-03-11,107,16,2,30.48,60.96
3986,2023-08-18,188,2,4,471.74,1886.96
3987,2023-03-12,8,30,4,318.6,1274.4
3988,2023-05-10,86,30,6,318.6,1911.6000000000001
3989,2024-12-21,68,18,3,454.59,1363.77
3990,2023-11-21,75,31,2,270.21,540.42
3991,2024-01-24,200,44,8,347.01,2776.08
3992,2024-09-29,137,48,2,173.83,347.66
3993,2024-12-27,90,13,8,23.26,186.08
3994,2024-03-01,130,20,7,76.72,537.04
3995,2024-08-16,80,49,3,61.17,183.51
3996,2023-08-27,95,50,6,462.72,2776.32
3997,2023-08-12,70,35,6,97.33,583.98
3998,2023-10-21,90,23,5,124.82,624.0999999999999
3999,2024-05-05,59,42,8,324.36,2594.88
4000,2024-05-12,147,33,5,418.47,2092.3500000000004
4001,2023-08-19,28,38,7,340.39,2382.73
4002,2023-04-08,72,35,6,97.33,583.98
4003,2024-04-06,14,36,7,25.18,176.26
4004,2023-04-04,24,20,9,76.72,690.48
4005,2024-02-27,112,3,3,164.99,494.97
4006,2024-05-21,44,8,7,481.41,3369.8700000000003
4007,2024-05-26,56,40,3,258.49,775.47
4008,2024-07-04,120,32,2,49.69,99.38
4009,2024-09-29,179,29,7,317.99,2225.9300000000003
4010,2023-12-31,32,7,4,486.03,1944.12
4011,2024-06-17,178,2,1,471.74,471.74
4012,2024-03-27,169,21,6,247.28,1483.68
4013,2023-05-17,194,6,6,185.0,1110.0
4014,2023-01-19,25,28,6,187.05,1122.3000000000002
4015,2023-07-27,116,48,2,173.83,347.66
4016,2023-11-20,189,42,1,324.36,324.36
4017,2024-03-26,66,36,3,25.18,75.53999999999999
4018,2024-09-12,42,32,2,49.69,99.38
4019,2023-05-24,193,45,6,196.43,1178.58
4020,2023-04-02,164,42,6,324.36,1946.16
4021,2024-12-04,76,46,5,468.68,2343.4
4022,2023-03-20,137,9,5,129.63,648.15
4023,2023-12-16,164,11,9,153.93,1385.3700000000001
4024,2024-03-03,38,23,5,124.82,624.0999999999999
4025,2024-01-31,161,50,6,462.72,2776.32
4026,2023-03-04,170,11,4,153.93,615.72
4027,2023-02-11,61,49,1,61.17,61.17
4028,2023-03-19,174,2,4,471.74,1886.96
4029,2024-03-03,89,3,2,164.99,329.98
4030,2024-02-02,189,11,3,153.93,461.79
4031,2023-06-20,18,50,7,462.72,3239.04
4032,2024-04-10,70,35,7,97.33,681.31
4033,2024-08-21,82,15,1,253.83,253.83
4034,2023-01-31,116,43,8,91.31,730.48
4035,2023-12-30,80,11,7,153.93,1077.51
4036,2024-05-18,15,31,1,270.21,270.21
4037,2023-07-04,176,28,8,187.05,1496.4
4038,2023-08-13,200,28,2,187.05,374.1
4039,2024-03-23,13,32,8,49.69,397.52
4040,2024-10-17,119,25,3,382.0,1146.0
4041,2024-08-14,43,20,7,76.72,537.04
4042,2024-03-01,188,28,6,187.05,1122.3000000000002
4043,2024-06-17,57,25,5,382.0,1910.0
4044,2023-09-24,199,11,2,153.93,307.86
4045,2024-04-12,17,19,2,123.58,247.16
4046,2023-12-07,178,28,1,187.05,187.05
4047,2023-05-19,32,1,9,172.12,1549.08
4048,2024-05-27,150,5,8,352.99,2823.92
4049,2024-02-11,55,10,8,251.14,2009.12
4050,2023-09-19,185,42,1,324.36,324.36
4051,2024-10-27,13,46,5,468.68,2343.4
4052,2023-01-16,47,34,6,163.79,982.74
4053,2023-08-19,87,36,2,25.18,50.36
4054,2023-02-11,62,2,5,471.74,2358.7
4055,2024-07-13,182,18,6,454.59,2727.54
4056,2024-05-27,29,13,9,23.26,209.34
4057,2023-08-30,22,5,1,352.99,352.99
4058,2024-05-08,65,20,3,76.72,230.16
4059,2023-10-17,29,2,9,471.74,4245.66
4060,2024-07-06,48,11,1,153.93,153.93
4061,2023-11-28,5,30,1,318.6,318.6
4062,2023-10-28,163,32,1,49.69,49.69
4063,2024-11-13,101,32,7,49.69,347.83
4064,2023-07-03,71,50,5,462.72,2313.6000000000004
4065,2023-03-29,174,38,6,340.39,2042.34
4066,2024-03-02,163,28,8,187.05,1496.4
4067,2024-12-08,173,10,2,251.14,502.28
4068,2023-10-03,141,22,2,492.9,985.8
4069,2023-02-15,138,17,3,142.93,428.79
4070,2023-09-05,66,22,3,492.9,1478.6999999999998
4071,2024-01-05,198,43,3,91.31,273.93
4072,2023-04-29,72,19,4,123.58,494.32
4073,2024-04-25,25,17,3,142.93,428.79
4074,2024-12-29,172,24,2,337.71,675.42
4075,2023-11-26,60,36,9,25.18,226.62
4076,2023-09-16,175,32,6,49.69,298.14
4077,2023-10-20,40,46,3,468.68,1406.04
4078,2023-03-26,7,36,9,25.18,226.62
4079,2024-10-06,174,28,4,187.05,748.2
4080,2023-10-30,151,14,4,306.73,1226.92
4081,2023-10-10,46,36,8,25.18,201.44
4082,2024-04-26,86,6,7,185.0,1295.0
4083,2023-11-19,141,9,7,129.63,907.41
4084,2024-04-18,21,21,7,247.28,1730.96
4085,2023-02-14,1,12,5,146.0,730.0
4086,2024-08-17,123,30,7,318.6,2230.2000000000003
4087,2024-11-17,147,31,4,270.21,1080.84
4088,2024-04-18,125,40,8,258.49,2067.92
4089,2024-11-27,188,4,9,261.8,2356.2000000000003
4090,2023-04-21,33,31,3,270.21,810.6299999999999
4091,2023-12-15,4,27,7,365.47,2558.29
4092,2024-03-15,3,25,9,382.0,3438.0
4093,2024-02-29,91,5,1,352.99,352.99
4094,2023-10-21,52,6,2,185.0,370.0
4095,2023-09-04,28,5,7,352.99,2470.9300000000003
4096,2023-04-03,70,27,2,365.47,730.94
4097,2023-10-13,198,8,7,481.41,3369.8700000000003
4098,2023-04-29,183,9,1,129.63,129.63
4099,2024-06-20,57,15,3,253.83,761.49
4100,2023-06-02,108,36,5,25.18,125.9
4101,2023-02-12,144,41,6,117.12,702.72
4102,2024-02-08,24,7,9,486.03,4374.2699999999995
4103,2024-03-10,197,32,9,49.69,447.21
4104,2024-09-28,169,8,3,481.41,1444.23
4105,2024-02-26,77,47,8,73.07,584.56
4106,2023-09-10,175,15,4,253.83,1015.32
4107,2024-08-09,76,37,7,297.49,2082.4300000000003
4108,2024-01-30,69,19,6,123.58,741.48
4109,2023-02-27,101,39,8,13.21,105.68
4110,2024-02-18,159,6,6,185.0,1110.0
4111,2024-10-24,92,19,4,123.58,494.32
4112,2023-10-17,92,28,2,187.05,374.1
4113,2023-08-05,30,17,7,142.93,1000.51
4114,2023-04-15,18,42,4,324.36,1297.44
4115,2023-04-21,44,19,9,123.58,1112.22
4116,2023-11-12,155,31,9,270.21,2431.89
4117,2024-03-10,99,11,7,153.93,1077.51
4118,2023-02-28,154,15,5,253.83,1269.15
4119,2024-11-16,121,10,3,251.14,753.42
4120,2024-07-05,115,43,3,91.31,273.93
4121,2024-03-04,60,23,9,124.82,1123.3799999999999
4122,2024-08-27,146,3,9,164.99,1484.91
4123,2023-02-28,56,3,4,164.99,659.96
4124,2023-12-15,31,18,1,454.59,454.59
4125,2024-04-04,101,25,5,382.0,1910.0
4126,2024-08-27,59,43,8,91.31,730.48
4127,2024-07-25,124,20,4,76.72,306.88
4128,2023-07-22,130,29,4,317.99,1271.96
4129,2024-11-17,97,22,9,492.9,4436.099999999999
4130,2023-04-01,167,50,9,462.72,4164.4800000000005
4131,2024-09-30,189,15,7,253.83,1776.8100000000002
4132,2024-12-09,107,39,8,13.21,105.68
4133,2023-05-10,191,10,4,251.14,1004.56
4134,2024-06-11,18,21,8,247.28,1978.24
4135,2023-01-30,145,29,6,317.99,1907.94
4136,2023-10-23,167,32,3,49.69,149.07
4137,2024-01-12,71,10,7,251.14,1757.98
4138,2024-02-28,106,13,3,23.26,69.78
4139,2024-11-14,54,47,7,73.07,511.48999999999995
4140,2024-05-05,94,23,5,124.82,624.0999999999999
4141,2023-12-18,76,50,4,462.72,1850.88
4142,2024-08-14,35,23,3,124.82,374.46
4143,2024-11-24,11,31,8,270.21,2161.68
4144,2023-01-17,61,4,4,261.8,1047.2
4145,2024-12-18,44,49,8,61.17,489.36
4146,2023-03-04,121,3,3,164.99,494.97
4147,2024-08-17,68,21,9,247.28,2225.52
4148,2023-07-24,25,2,6,471.74,2830.44
4149,2023-04-07,176,4,5,261.8,1309.0
4150,2023-11-18,160,1,5,172.12,860.6
4151,2024-04-15,84,15,3,253.83,761.49
4152,2023-10-06,114,33,2,418.47,836.94
4153,2023-02-09,132,6,6,185.0,1110.0
4154,2024-03-13,166,7,1,486.03,486.03
4155,2024-10-20,191,19,7,123.58,865.06
4156,2023-10-07,175,44,5,347.01,1735.05
4157,2023-06-07,1,1,4,172.12,688.48
4158,2023-11-20,131,39,9,13.21,118.89000000000001
4159,2023-02-05,86,19,1,123.58,123.58
4160,2024-08-21,62,45,4,196.43,785.72
4161,2024-08-26,64,26,3,122.63,367.89
4162,2024-03-05,145,44,6,347.01,2082.06
4163,2023-09-15,126,12,5,146.0,730.0
4164,2024-08-06,105,22,7,492.9,3450.2999999999997
4165,2024-02-09,62,13,1,23.26,23.26
4166,2024-08-25,35,28,5,187.05,935.25
4167,2024-04-05,13,14,2,306.73,613.46
4168,2024-07-26,163,22,2,492.9,985.8
4169,2024-03-12,43,30,2,318.6,637.2
4170,2023-10-30,130,44,9,347.01,3123.09
4171,2024-11-30,184,20,3,76.72,230.16
4172,2024-01-31,111,44,4,347.01,1388.04
4173,2024-03-17,128,27,5,365.47,1827.3500000000001
4174,2023-06-10,51,38,4,340.39,1361.56
4175,2024-04-01,182,42,4,324.36,1297.44
4176,2024-02-22,144,41,5,117.12,585.6
4177,2023-05-15,146,34,9,163.79,1474.11
4178,2023-02-13,135,39,9,13.21,118.89000000000001
4179,2024-03-17,45,41,6,117.12,702.72
4180,2024-07-11,164,44,3,347.01,1041.03
4181,2024-01-18,169,37,6,297.49,1784.94
4182,2023-06-15,42,1,4,172.12,688.48
4183,2024-05-01,135,15,3,253.83,761.49
4184,2023-02-28,15,32,6,49.69,298.14
4185,2023-11-19,60,8,6,481.41,2888.46
4186,2023-04-30,40,33,2,418.47,836.94
4187,2023-05-15,165,18,9,454.59,4091.31
4188,2023-05-28,194,45,8,196.43,1571.44
4189,2023-10-10,112,29,6,317.99,1907.94
4190,2023-02-07,183,32,1,49.69,49.69
4191,2023-10-18,77,33,2,418.47,836.94
4192,2024-01-09,105,5,4,352.99,1411.96
4193,2023-12-19,107,18,7,454.59,3182.1299999999997
4194,2023-10-07,122,48,9,173.83,1564.47
4195,2024-09-04,80,10,5,251.14,1255.6999999999998
4196,2023-04-17,125,36,2,25.18,50.36
4197,2024-01-05,184,33,1,418.47,418.47
4198,2023-02-15,172,23,1,124.82,124.82
4199,2023-02-21,185,40,5,258.49,1292.45
4200,2024-02-23,134,5,7,352.99,2470.9300000000003
4201,2024-02-18,32,34,9,163.79,1474.11
4202,2024-10-02,108,24,9,337.71,3039.39
4203,2024-02-12,114,17,8,142.93,1143.44
4204,2024-12-01,146,31,1,270.21,270.21
4205,2023-02-05,68,7,5,486.03,2430.1499999999996
4206,2023-03-13,127,17,6,142.93,857.58
4207,2023-02-02,135,28,6,187.05,1122.3000000000002
4208,2023-05-16,114,38,4,340.39,1361.56
4209,2024-01-31,8,22,1,492.9,492.9
4210,2024-04-16,64,15,3,253.83,761.49
4211,2023-02-03,135,37,4,297.49,1189.96
4212,2024-11-21,41,15,4,253.83,1015.32
4213,2024-09-06,40,50,4,462.72,1850.88
4214,2023-08-05,3,50,5,462.72,2313.6000000000004
4215,2023-02-26,145,25,9,382.0,3438.0
4216,2023-05-05,194,21,4,247.28,989.12
4217,2023-04-03,110,38,9,340.39,3063.5099999999998
4218,2023-03-31,114,2,9,471.74,4245.66
4219,2024-01-14,112,27,1,365.47,365.47
4220,2023-06-29,180,49,5,61.17,305.85
4221,2023-09-19,150,32,9,49.69,447.21
4222,2024-12-23,4,21,4,247.28,989.12
4223,2024-05-14,134,4,5,261.8,1309.0
4224,2024-11-23,166,44,4,347.01,1388.04
4225,2023-04-15,26,19,2,123.58,247.16
4226,2023-10-06,139,2,2,471.74,943.48
4227,2024-02-09,17,26,2,122.63,245.26
4228,2023-02-26,92,34,1,163.79,163.79
4229,2023-01-04,31,14,3,306.73,920.19
4230,2024-05-04,163,15,1,253.83,253.83
4231,2024-04-13,144,20,4,76.72,306.88
4232,2023-10-27,107,34,1,163.79,163.79
4233,2023-12-24,146,36,4,25.18,100.72
4234,2023-10-31,111,19,3,123.58,370.74
4235,2023-01-18,101,9,9,129.63,1166.67
4236,2023-09-02,112,7,1,486.03,486.03
4237,2023-05-10,62,30,8,318.6,2548.8
4238,2023-03-13,112,13,9,23.26,209.34
4239,2024-11-29,155,27,7,365.47,2558.29
4240,2024-03-13,163,44,1,347.01,347.01
4241,2024-06-15,116,35,4,97.33,389.32
4242,2023-08-19,173,13,1,23.26,23.26
4243,2023-10-14,35,15,4,253.83,1015.32
4244,2023-06-22,28,46,3,468.68,1406.04
4245,2023-03-12,103,9,2,129.63,259.26
4246,2023-05-11,125,45,1,196.43,196.43
4247,2024-08-05,102,23,6,124.82,748.92
4248,2024-05-09,137,36,7,25.18,176.26
4249,2024-02-04,143,40,6,258.49,1550.94
4250,2023-12-13,21,3,9,164.99,1484.91
4251,2024-11-04,52,34,9,163.79,1474.11
4252,2023-02-23,163,19,2,123.58,247.16
4253,2023-07-24,97,28,2,187.05,374.1
4254,2023-09-13,51,23,9,124.82,1123.3799999999999
4255,2024-07-25,83,40,1,258.49,258.49
4256,2024-12-25,55,49,5,61.17,305.85
4257,2023-06-25,77,45,1,196.43,196.43
4258,2024-09-30,127,7,7,486.03,3402.21
4259,2024-08-29,172,41,9,117.12,1054.08
4260,2023-06-13,193,12,6,146.0,876.0
4261,2023-10-19,93,14,2,306.73,613.46
4262,2023-10-27,88,46,6,468.68,2812.08
4263,2024-12-15,80,15,9,253.83,2284.4700000000003
4264,2023-05-13,153,3,3,164.99,494.97
4265,2024-08-06,92,15,9,253.83,2284.4700000000003
4266,2023-09-01,47,24,8,337.71,2701.68
4267,2024-06-17,184,46,7,468.68,3280.76
4268,2023-11-03,38,8,8,481.41,3851.28
4269,2024-02-27,139,5,6,352.99,2117.94
4270,2024-08-30,195,4,3,261.8,785.4000000000001
4271,2024-08-10,15,14,7,306.73,2147.11
4272,2024-09-24,1,16,4,30.48,121.92
4273,2023-02-13,135,20,5,76.72,383.6
4274,2024-05-20,1,24,8,337.71,2701.68
4275,2023-04-13,49,6,7,185.0,1295.0
4276,2023-10-31,96,31,7,270.21,1891.4699999999998
4277,2024-02-05,157,6,8,185.0,1480.0
4278,2023-10-21,26,35,3,97.33,291.99
4279,2024-01-15,87,15,3,253.83,761.49
4280,2024-12-28,173,29,2,317.99,635.98
4281,2023-04-09,93,3,1,164.99,164.99
4282,2024-05-08,102,11,6,153.93,923.58
4283,2023-10-17,71,3,6,164.99,989.94
4284,2023-04-08,140,28,8,187.05,1496.4
4285,2023-04-26,95,10,6,251.14,1506.84
4286,2024-11-23,160,50,6,462.72,2776.32
4287,2024-10-04,118,33,1,418.47,418.47
4288,2024-10-24,148,48,7,173.83,1216.8100000000002
4289,2024-12-24,119,16,7,30.48,213.36
4290,2023-06-02,51,10,9,251.14,2260.2599999999998
4291,2023-09-17,81,33,7,418.47,2929.29
4292,2024-05-03,36,36,8,25.18,201.44
4293,2023-12-20,67,3,4,164.99,659.96
4294,2023-11-02,129,5,9,352.99,3176.91
4295,2023-09-19,114,12,1,146.0,146.0
4296,2024-03-09,155,44,8,347.01,2776.08
4297,2024-02-25,111,13,3,23.26,69.78
4298,2023-04-28,168,24,1,337.71,337.71
4299,2023-12-11,142,44,2,347.01,694.02
4300,2024-02-09,100,32,6,49.69,298.14
4301,2024-02-21,197,16,5,30.48,152.4
4302,2023-06-03,109,32,3,49.69,149.07
4303,2024-06-25,120,45,9,196.43,1767.8700000000001
4304,2023-01-19,79,37,8,297.49,2379.92
4305,2023-09-17,134,36,3,25.18,75.53999999999999
4306,2024-07-23,161,21,2,247.28,494.56
4307,2024-02-16,183,47,8,73.07,584.56
4308,2023-07-10,19,12,5,146.0,730.0
4309,2024-05-22,127,21,9,247.28,2225.52
4310,2024-02-19,29,21,1,247.28,247.28
4311,2024-08-04,189,43,3,91.31,273.93
4312,2024-06-20,198,6,5,185.0,925.0
4313,2024-03-21,24,9,2,129.63,259.26
4314,2023-12-23,151,1,3,172.12,516.36
4315,2023-04-08,10,12,4,146.0,584.0
4316,2023-07-10,182,14,4,306.73,1226.92
4317,2023-11-02,105,6,9,185.0,1665.0
4318,2024-03-13,169,1,1,172.12,172.12
4319,2024-01-11,177,22,9,492.9,4436.099999999999
4320,2023-07-30,145,34,9,163.79,1474.11
4321,2023-01-05,184,11,6,153.93,923.58
4322,2023-12-29,173,3,1,164.99,164.99
4323,2023-07-28,158,42,6,324.36,1946.16
4324,2024-06-20,172,6,8,185.0,1480.0
4325,2023-01-18,55,6,5,185.0,925.0
